sample_id,guideline_version,annotator_id,timestamp,true_label,revision_id,device_id,sampling_rate_hz,axis_config,sensor_noise_std,noise_score,annotation_timestamp
1437,v1.0,annotator_4,2020-02-29 21:00:00,3,0,SamsungS2,50,standard,0.05799647524346706,0.14084423830957055,
1438,v1.0,annotator_1,2020-02-29 22:00:00,3,0,SamsungS3,100,rotated_10deg,0.13716287705452782,0.10300447653988176,
1439,v1.0,annotator_5,2020-02-29 23:00:00,3,0,SamsungS3,100,standard,0.0666585798129531,0.0820455984082667,
1440,v1.0,annotator_2,2020-03-01 00:00:00,3,0,SamsungS2,50,standard,0.07658505160185049,0.030914298257486417,
1441,v1.0,annotator_2,2020-03-01 01:00:00,3,0,SamsungS3,100,standard,0.07798499874162802,0.03145389092765873,
1442,v1.0,annotator_5,2020-03-01 02:00:00,3,0,SamsungS2,50,standard,0.009538788009593362,0.062361129977074256,
1443,v1.0,annotator_3,2020-03-01 03:00:00,3,0,SamsungS3,100,standard,0.026560174492806874,0.02917738662942502,
1444,v1.0,annotator_2,2020-03-01 04:00:00,3,0,SamsungS2,100,rotated_5deg,0.13291407926547733,0.06604744746465124,
1445,v1.0,annotator_1,2020-03-01 05:00:00,3,0,SamsungS2,50,standard,0.13445347018208706,0.07917596982864888,
1446,v1.0,annotator_6,2020-03-01 06:00:00,3,0,SamsungS3,50,rotated_10deg,0.030299019681416448,0.013000009461202531,
1447,v1.0,annotator_1,2020-03-01 07:00:00,3,0,SamsungS3,50,standard,0.04539564559367177,0.011000091100854084,
1448,v1.0,annotator_1,2020-03-01 08:00:00,3,0,SamsungS2,50,standard,0.12447134840675944,0.03845177958373858,
1449,v1.0,annotator_4,2020-03-01 09:00:00,3,0,SamsungS2,50,rotated_5deg,0.030625214782275954,0.038665295496309544,
1450,v1.0,annotator_3,2020-03-01 10:00:00,2,0,SamsungS3,100,standard,0.13212369357030843,0.0341761693992501,
1451,v1.0,annotator_4,2020-03-01 11:00:00,2,0,SamsungS2,50,standard,0.12347865754839758,0.05636005899072531,
1452,v1.0,annotator_4,2020-03-01 12:00:00,2,0,SamsungS2,100,standard,0.12113253364154784,0.1288137512696323,
1453,v1.0,annotator_5,2020-03-01 13:00:00,2,0,SamsungS2,50,rotated_5deg,0.13376187886081972,0.11973739301638339,
1454,v1.0,annotator_6,2020-03-01 14:00:00,2,0,SamsungS3,50,standard,0.13303810783920025,0.06139592709530959,
1455,v1.0,annotator_4,2020-03-01 15:00:00,2,0,SamsungS3,50,rotated_10deg,0.1375811856469401,0.0483626741379579,
1456,v1.0,annotator_1,2020-03-01 16:00:00,2,0,SamsungS3,50,standard,0.13193133287571793,0.11678286160413343,
1457,v1.0,annotator_3,2020-03-01 17:00:00,2,0,SamsungS2,50,rotated_5deg,0.09103834730696932,0.06835543563726829,
1458,v1.0,annotator_3,2020-03-01 18:00:00,2,0,SamsungS3,50,rotated_10deg,0.023658774564799295,0.09388484339314163,
1459,v1.0,annotator_3,2020-03-01 19:00:00,2,0,SamsungS2,100,standard,0.09137108643208611,0.08439579054219729,
1460,v1.0,annotator_1,2020-03-01 20:00:00,2,0,SamsungS3,50,rotated_5deg,0.1413317492162403,0.08157031924865274,
1461,v1.0,annotator_3,2020-03-01 21:00:00,2,0,SamsungS2,50,standard,0.14515125054052824,0.04344628168258984,
1462,v1.0,annotator_5,2020-03-01 22:00:00,2,0,SamsungS2,100,standard,0.10926953463074103,0.08357102565179311,
1463,v1.0,annotator_2,2020-03-01 23:00:00,2,0,SamsungS3,50,rotated_10deg,0.1040753242309619,0.04373703518552689,
1464,v1.0,annotator_4,2020-03-02 00:00:00,2,0,SamsungS2,50,rotated_5deg,0.140765255941818,0.12677616552836168,
1465,v1.0,annotator_3,2020-03-02 01:00:00,2,0,SamsungS2,100,standard,0.043691587953040824,0.037444338216449345,
1466,v1.0,annotator_2,2020-03-02 02:00:00,2,0,SamsungS2,50,standard,0.02264722855688392,0.05668678130711381,
1467,v1.0,annotator_3,2020-03-02 03:00:00,2,0,SamsungS3,50,rotated_5deg,0.04350011198262271,0.09056492630779164,
1468,v1.0,annotator_1,2020-03-02 04:00:00,2,0,SamsungS2,50,standard,0.14234227934438862,0.06936372898554412,
1469,v1.0,annotator_3,2020-03-02 05:00:00,2,0,SamsungS2,50,rotated_5deg,0.03184613596635387,0.05104024590420456,
1470,v1.0,annotator_4,2020-03-02 06:00:00,2,0,SamsungS2,50,rotated_5deg,0.03371068654504245,0.06803045313796044,
1471,v1.0,annotator_4,2020-03-02 07:00:00,2,0,SamsungS3,50,standard,0.028942364703224092,0.07453694683863302,
1472,v1.0,annotator_2,2020-03-02 08:00:00,2,0,SamsungS2,100,rotated_5deg,0.07271995106540019,0.06069211418800162,
1473,v1.0,annotator_1,2020-03-02 09:00:00,2,0,SamsungS3,50,rotated_5deg,0.11945826637511751,0.05973990506134397,
1474,v1.0,annotator_4,2020-03-02 10:00:00,2,0,SamsungS3,50,standard,0.05727781959000591,0.07468004791609927,
1475,v1.0,annotator_2,2020-03-02 11:00:00,2,0,SamsungS2,100,standard,0.015018147387621805,0.0907468891271136,
1476,v1.0,annotator_1,2020-03-02 12:00:00,5,0,SamsungS3,100,rotated_5deg,0.1110303185138957,0.13679611046736345,
1477,v1.0,annotator_2,2020-03-02 13:00:00,5,0,SamsungS2,50,standard,0.09147439753422541,0.05973153237721991,
1478,v1.0,annotator_4,2020-03-02 14:00:00,5,0,SamsungS2,50,standard,0.07187249960023126,0.1132727042819665,
1479,v1.0,annotator_5,2020-03-02 15:00:00,5,0,SamsungS2,50,standard,0.14461480441166547,0.031447931304720275,
1480,v1.0,annotator_6,2020-03-02 16:00:00,5,0,SamsungS2,50,standard,0.07056365853339112,0.03344649639357021,
1481,v1.0,annotator_1,2020-03-02 17:00:00,5,0,SamsungS3,100,standard,0.10987936671215066,0.03574509491950358,
1482,v1.0,annotator_2,2020-03-02 18:00:00,5,0,SamsungS3,100,standard,0.023775039926681323,0.03017093393112117,
1483,v1.0,annotator_3,2020-03-02 19:00:00,5,0,SamsungS3,50,standard,0.062480370155105575,0.10339062320437006,
1484,v1.0,annotator_5,2020-03-02 20:00:00,5,0,SamsungS3,50,standard,0.03184006902642385,0.08413475744981389,
1485,v1.0,annotator_1,2020-03-02 21:00:00,5,0,SamsungS2,50,standard,0.05222088766808245,0.055683316007290776,
1486,v1.0,annotator_2,2020-03-02 22:00:00,5,0,SamsungS2,50,rotated_10deg,0.07195753007745423,0.07437015735718813,
1487,v1.0,annotator_2,2020-03-02 23:00:00,5,0,SamsungS2,50,rotated_5deg,0.026174509970282627,0.029171548147400944,
1488,v1.0,annotator_4,2020-03-03 00:00:00,5,0,SamsungS3,100,standard,0.12045679786476135,0.12128511685483738,
1489,v1.0,annotator_1,2020-03-03 01:00:00,5,0,SamsungS2,50,standard,0.056401657557388324,0.09652533838645974,
1490,v1.0,annotator_6,2020-03-03 02:00:00,5,0,SamsungS3,50,standard,0.13448809157755992,0.05673310169863906,
1491,v1.0,annotator_3,2020-03-03 03:00:00,5,0,SamsungS3,50,standard,0.10119849646819382,0.15963301563890792,
1492,v1.0,annotator_2,2020-03-03 04:00:00,5,0,SamsungS3,100,standard,0.026490889116974125,0.15640811915539135,
1493,v1.0,annotator_2,2020-03-03 05:00:00,5,0,SamsungS2,100,rotated_5deg,0.09629570560006158,0.18136815091172503,
1494,v1.0,annotator_1,2020-03-03 06:00:00,5,0,SamsungS2,100,standard,0.0034871451769718062,0.11452240516305186,
1495,v1.0,annotator_4,2020-03-03 07:00:00,5,0,SamsungS2,50,standard,0.12110653199462863,0.22580895641226134,
1496,v1.0,annotator_4,2020-03-03 08:00:00,5,0,SamsungS3,50,standard,0.14613363987536576,0.1297392104334883,
1497,v1.0,annotator_1,2020-03-03 09:00:00,5,0,SamsungS2,50,standard,0.10166362208611467,0.06968094372650416,
1498,v1.0,annotator_3,2020-03-03 10:00:00,5,0,SamsungS3,50,standard,0.13897408371703768,0.10043032931815657,
1499,v1.0,annotator_4,2020-03-03 11:00:00,5,0,SamsungS3,50,rotated_5deg,0.04421986421601041,0.10982516296995115,
1500,v1.0,annotator_2,2020-03-03 12:00:00,5,0,SamsungS2,100,standard,0.06353831609551591,0.18707608336148734,
1501,v1.0,annotator_2,2020-03-03 13:00:00,4,0,SamsungS2,100,standard,0.063689609306273,0.17432517504845652,
1502,v1.0,annotator_2,2020-03-03 14:00:00,4,0,SamsungS2,50,standard,0.016804420478118247,0.11875218145702895,
1503,v1.0,annotator_2,2020-03-03 15:00:00,4,0,SamsungS2,50,standard,0.11946646558874667,0.24428960356086452,
1504,v1.0,annotator_3,2020-03-03 16:00:00,4,1,SamsungS3,50,standard,0.07425996934419939,0.27674333707081067,2025-12-09 15:04:11.908502
1505,v1.0,annotator_1,2020-03-03 17:00:00,4,1,SamsungS2,50,rotated_10deg,0.07356417987286328,0.23394317763950995,2025-12-09 15:04:11.944741
1506,v1.0,annotator_2,2020-03-03 18:00:00,4,0,SamsungS2,50,standard,0.10027031507405296,0.23242560812745605,
1507,v1.0,annotator_6,2020-03-03 19:00:00,4,0,SamsungS2,50,standard,0.025648090315641157,0.19835025224705122,
1508,v1.0,annotator_1,2020-03-03 20:00:00,4,0,SamsungS2,100,standard,0.12152341576704001,0.14181929297870804,
1509,v1.0,annotator_1,2020-03-03 21:00:00,4,0,SamsungS2,100,standard,0.05488075370413427,0.19891479062349207,
1510,v1.0,annotator_4,2020-03-03 22:00:00,4,0,SamsungS3,50,rotated_5deg,0.011946140873711486,0.09537873988714311,
1511,v1.0,annotator_1,2020-03-03 23:00:00,4,0,SamsungS2,100,standard,0.02854878344623584,0.09438674627972277,
1512,v1.0,annotator_2,2020-03-04 00:00:00,4,0,SamsungS3,50,standard,0.037927868702938766,0.0856739597980314,
1513,v1.0,annotator_3,2020-03-04 01:00:00,4,0,SamsungS2,50,standard,0.02669181192831588,0.17176253970553396,
1514,v1.0,annotator_6,2020-03-04 02:00:00,4,0,SamsungS2,50,standard,0.03633388786393162,0.05469387783144804,
1515,v1.0,annotator_1,2020-03-04 03:00:00,4,0,SamsungS3,100,rotated_5deg,0.14937778943645524,0.03603146736554312,
1516,v1.0,annotator_6,2020-03-04 04:00:00,4,0,SamsungS2,50,standard,0.08065902138843602,0.07173226320141848,
1517,v1.0,annotator_4,2020-03-04 05:00:00,4,0,SamsungS2,50,standard,0.09043896134917898,0.1078114591356576,
1518,v1.0,annotator_4,2020-03-04 06:00:00,4,0,SamsungS2,50,standard,0.024904007578538976,0.07439678748167769,
1519,v1.0,annotator_4,2020-03-04 07:00:00,4,0,SamsungS3,50,standard,0.006603098722794948,0.10630494483209214,
1520,v1.0,annotator_1,2020-03-04 08:00:00,4,0,SamsungS2,100,standard,0.046552598590266815,0.07075618665027505,
1521,v1.0,annotator_1,2020-03-04 09:00:00,4,0,SamsungS2,50,standard,0.11547226468187405,0.08615281254343278,
1522,v1.0,annotator_2,2020-03-04 10:00:00,4,0,SamsungS2,100,rotated_5deg,0.08381727354520987,0.12715841255028634,
1523,v1.0,annotator_1,2020-03-04 11:00:00,6,0,SamsungS2,50,standard,0.0016174834083395094,0.03166606577004699,
1524,v1.0,annotator_6,2020-03-04 12:00:00,6,0,SamsungS2,100,standard,0.11831540206189592,0.0050000000344419026,
1525,v1.0,annotator_3,2020-03-04 13:00:00,6,0,SamsungS3,50,standard,0.015599945813707293,0.0040000000255240205,
1526,v1.0,annotator_3,2020-03-04 14:00:00,6,0,SamsungS3,50,rotated_10deg,0.06605713664560747,0.018666057902948757,
1527,v1.0,annotator_4,2020-03-04 15:00:00,6,0,SamsungS2,100,rotated_10deg,0.14992104465791345,0.02191508083631937,
1528,v1.0,annotator_6,2020-03-04 16:00:00,6,0,SamsungS2,50,standard,0.018205047600260277,0.01766605847479818,
1529,v1.0,annotator_6,2020-03-04 17:00:00,6,0,SamsungS2,50,standard,0.12225395608498349,0.007208641875998056,
1530,v1.0,annotator_4,2020-03-04 18:00:00,6,0,SamsungS2,50,rotated_10deg,0.1198812062420246,2.986733935913403e-11,
1531,v1.0,annotator_2,2020-03-04 19:00:00,6,0,SamsungS3,50,standard,0.06675614732188052,0.006208642050864984,
1532,v1.0,annotator_1,2020-03-04 20:00:00,6,0,SamsungS2,100,standard,0.14823977847806347,2.831427549205039e-11,
1533,v1.0,annotator_1,2020-03-04 21:00:00,6,0,SamsungS2,100,standard,0.04619524941289451,0.01220864030359716,
1534,v1.0,annotator_1,2020-03-04 22:00:00,6,0,SamsungS2,50,standard,0.047367332476625404,0.009430625466008435,
1535,v1.0,annotator_1,2020-03-04 23:00:00,6,0,SamsungS2,50,rotated_5deg,0.022859195583108147,0.02617774666868894,
1536,v1.0,annotator_6,2020-03-05 00:00:00,6,0,SamsungS2,50,rotated_5deg,0.055463159317514305,0.00400000002215428,
1537,v1.0,annotator_6,2020-03-05 01:00:00,6,0,SamsungS3,50,rotated_10deg,0.04446209357134222,0.009208641907942352,
1538,v1.0,annotator_4,2020-03-05 02:00:00,6,0,SamsungS2,50,standard,0.09067336175968131,0.0010000000851151862,
1539,v1.0,annotator_4,2020-03-05 03:00:00,6,0,SamsungS2,50,standard,0.00610990898786593,0.016666040725126247,
1540,v1.0,annotator_3,2020-03-05 04:00:00,6,0,SamsungS2,50,standard,0.04653879229775876,0.018666048271799702,
1541,v1.0,annotator_1,2020-03-05 05:00:00,6,0,SamsungS3,100,rotated_5deg,0.0007059903939734047,0.012208633000965847,
1542,v1.0,annotator_6,2020-03-05 06:00:00,6,0,SamsungS2,50,standard,0.0009465446798033627,0.01566603701752692,
1543,v1.0,annotator_2,2020-03-05 07:00:00,6,0,SamsungS2,100,rotated_10deg,0.12304494260569146,0.009208631720671412,
1544,v1.0,annotator_4,2020-03-05 08:00:00,6,0,SamsungS2,100,rotated_10deg,0.11247238381007225,0.019915052655404223,
1545,v1.0,annotator_1,2020-03-05 09:00:00,6,0,SamsungS2,50,standard,0.11162112202546703,0.005000000110142834,
1546,v1.0,annotator_5,2020-03-05 10:00:00,6,0,SamsungS2,50,standard,0.05304522887321713,0.03574467716096778,
1547,v1.0,annotator_4,2020-03-05 11:00:00,6,0,SamsungS2,50,standard,0.10488652800619108,0.0030000000952289697,
1548,v1.0,annotator_3,2020-03-05 12:00:00,1,0,SamsungS2,50,standard,0.03848031417463565,0.09840585473879299,
1549,v1.0,annotator_1,2020-03-05 13:00:00,1,0,SamsungS2,50,rotated_10deg,0.046410195429703656,0.008208591440203642,
1550,v1.0,annotator_2,2020-03-05 14:00:00,1,0,SamsungS2,50,standard,0.08437265800534036,0.02766485330018359,
1551,v1.0,annotator_3,2020-03-05 15:00:00,1,0,SamsungS3,100,rotated_5deg,0.10494319236658232,0.04304503742117749,
1552,v1.0,annotator_2,2020-03-05 16:00:00,1,0,SamsungS2,50,standard,0.039859029773080985,0.07003647594492891,
1553,v1.0,annotator_5,2020-03-05 17:00:00,1,0,SamsungS2,50,standard,0.10189265592531772,0.052697673133125345,
1554,v1.0,annotator_5,2020-03-05 18:00:00,1,0,SamsungS2,50,rotated_5deg,0.14437396881534606,0.0866953059857439,
1555,v1.0,annotator_3,2020-03-05 19:00:00,1,0,SamsungS3,50,standard,0.07407543346468959,0.06004150731081086,
1556,v1.0,annotator_2,2020-03-05 20:00:00,1,0,SamsungS3,50,standard,0.06106608437816028,0.03945154969959038,
1557,v1.0,annotator_5,2020-03-05 21:00:00,1,0,SamsungS3,50,rotated_5deg,0.03487489838615194,0.038446102769902776,
1558,v1.0,annotator_1,2020-03-05 22:00:00,1,0,SamsungS2,50,rotated_5deg,0.053422305090858685,0.0319134878666921,
1559,v1.0,annotator_1,2020-03-05 23:00:00,1,0,SamsungS3,100,standard,0.07932307591996196,0.03344506420791473,
1560,v1.0,annotator_1,2020-03-06 00:00:00,1,0,SamsungS2,50,standard,0.14161612236212726,0.01966509262348625,
1561,v1.0,annotator_1,2020-03-06 01:00:00,1,0,SamsungS2,50,standard,0.039112902215002195,0.03144807134169671,
1562,v1.0,annotator_3,2020-03-06 02:00:00,1,0,SamsungS2,50,standard,0.03471949057139229,0.24393078540326388,
1563,v1.0,annotator_2,2020-03-06 03:00:00,1,0,SamsungS2,50,standard,0.1440878863057757,0.07304221024170299,
1564,v1.0,annotator_4,2020-03-06 04:00:00,1,0,SamsungS2,100,standard,0.09087658683338654,0.046047751486636576,
1565,v1.0,annotator_4,2020-03-06 05:00:00,1,0,SamsungS2,50,standard,0.11029050946389146,0.027914708849909993,
1566,v1.0,annotator_3,2020-03-06 06:00:00,1,0,SamsungS2,50,standard,0.1244543594723347,0.03017558108647474,
1567,v1.0,annotator_2,2020-03-06 07:00:00,1,0,SamsungS3,50,rotated_5deg,0.012268546686662607,0.06103681721848021,
1568,v1.0,annotator_5,2020-03-06 08:00:00,1,0,SamsungS2,50,rotated_5deg,0.07272199581401802,0.08338592490265329,
1569,v1.0,annotator_4,2020-03-06 09:00:00,1,0,SamsungS2,50,standard,0.02101532667011837,0.05704508423376782,
1570,v1.0,annotator_2,2020-03-06 10:00:00,1,0,SamsungS3,50,standard,0.09364707355257623,0.04644838523953841,
1571,v1.0,annotator_3,2020-03-06 11:00:00,1,0,SamsungS3,100,standard,0.14305980978664026,0.056451094479117905,
1572,v1.0,annotator_1,2020-03-06 12:00:00,1,0,SamsungS2,50,standard,0.008438026815475513,0.02066553497852957,
1573,v1.0,annotator_2,2020-03-06 13:00:00,1,0,SamsungS3,50,rotated_5deg,0.041115703149487155,0.058350171259123805,
1574,v1.0,annotator_6,2020-03-06 14:00:00,1,0,SamsungS2,50,standard,0.14995223020727516,0.032914094930456474,
1575,v1.0,annotator_1,2020-03-06 15:00:00,1,0,SamsungS2,50,standard,0.0008231241423995061,0.1338237036097438,
1576,v1.0,annotator_4,2020-03-06 16:00:00,3,0,SamsungS3,50,standard,0.020933388134621155,0.014208620546593997,
1577,v1.0,annotator_1,2020-03-06 17:00:00,3,0,SamsungS2,50,standard,0.012115692965494734,0.04117755668282085,
1578,v1.0,annotator_6,2020-03-06 18:00:00,3,0,SamsungS3,50,standard,0.11460949550927226,0.015665944634780316,
1579,v1.0,annotator_2,2020-03-06 19:00:00,3,0,SamsungS2,50,rotated_5deg,0.11263940175170625,0.014665948491069503,
1580,v1.0,annotator_2,2020-03-06 20:00:00,3,0,SamsungS3,100,standard,0.11663772218419156,0.026666038940084326,
1581,v1.0,annotator_3,2020-03-06 21:00:00,3,0,SamsungS2,100,standard,0.11622844453384656,0.02817755648957867,
1582,v1.0,annotator_3,2020-03-06 22:00:00,3,0,SamsungS3,100,standard,0.12528304199923102,0.03545390481125787,
1583,v1.0,annotator_3,2020-03-06 23:00:00,3,0,SamsungS2,50,standard,0.11593187807086276,0.018665870880838605,
1584,v1.0,annotator_3,2020-03-07 00:00:00,3,0,SamsungS3,50,standard,0.07253196578359652,0.01966595143212379,
1585,v1.0,annotator_2,2020-03-07 01:00:00,3,0,SamsungS2,50,standard,0.11182265954688177,0.0804060402715375,
1586,v1.0,annotator_2,2020-03-07 02:00:00,3,0,SamsungS3,50,standard,0.08964247391732837,0.022665957071445218,
1587,v1.0,annotator_3,2020-03-07 03:00:00,3,0,SamsungS3,100,standard,0.0549783861064167,0.025666061339945284,
1588,v1.0,annotator_4,2020-03-07 04:00:00,3,0,SamsungS2,50,standard,0.12548619611059098,0.007208632558303352,
1589,v1.0,annotator_2,2020-03-07 05:00:00,3,0,SamsungS3,100,standard,0.11820595251373686,0.007208619729643366,
1590,v1.0,annotator_4,2020-03-07 06:00:00,3,0,SamsungS2,50,standard,0.026023718589539724,0.05769862810030947,
1591,v1.0,annotator_6,2020-03-07 07:00:00,3,0,SamsungS2,50,standard,0.0036642690137193234,0.05436721852150831,
1592,v1.0,annotator_4,2020-03-07 08:00:00,3,0,SamsungS3,50,standard,0.04739622627690283,0.07315898290718277,
1593,v1.0,annotator_1,2020-03-07 09:00:00,3,0,SamsungS3,100,rotated_5deg,0.06056512455182576,0.0226648971798472,
1594,v1.0,annotator_3,2020-03-07 10:00:00,3,0,SamsungS2,50,standard,0.026153633844312938,0.029453588183770796,
1595,v1.0,annotator_2,2020-03-07 11:00:00,3,0,SamsungS2,50,standard,0.12826894091011412,0.016665954850619447,
1596,v1.0,annotator_2,2020-03-07 12:00:00,3,0,SamsungS2,50,standard,0.005037087976855026,0.03804853475557118,
1597,v1.0,annotator_3,2020-03-07 13:00:00,3,0,SamsungS3,50,rotated_5deg,0.07254283780769678,0.09504602746321018,
1598,v1.0,annotator_2,2020-03-07 14:00:00,2,0,SamsungS3,50,rotated_5deg,0.008321610570509124,0.11530900324313531,
1599,v1.0,annotator_1,2020-03-07 15:00:00,2,0,SamsungS3,50,standard,0.08049558575354068,0.0992954182152189,
1600,v1.0,annotator_1,2020-03-07 16:00:00,2,0,SamsungS2,50,rotated_5deg,0.06954738607647762,0.0631688037153304,
1601,v1.0,annotator_1,2020-03-07 17:00:00,2,0,SamsungS2,50,standard,0.11702282919335394,0.011665626355145807,
1602,v1.0,annotator_2,2020-03-07 18:00:00,2,0,SamsungS2,50,rotated_5deg,0.10345125141781905,0.031447745506997166,
1603,v1.0,annotator_1,2020-03-07 19:00:00,2,0,SamsungS3,50,standard,0.12659330445706782,0.007208620433973885,
1604,v1.0,annotator_1,2020-03-07 20:00:00,2,0,SamsungS3,50,standard,0.08165197807433135,0.05004618929818094,
1605,v1.0,annotator_1,2020-03-07 21:00:00,2,0,SamsungS3,50,standard,0.12336556753581897,0.0576776369553087,
1606,v1.0,annotator_5,2020-03-07 22:00:00,2,0,SamsungS3,50,standard,0.10787032909436366,0.11280526240959596,
1607,v1.0,annotator_4,2020-03-07 23:00:00,2,0,SamsungS2,50,rotated_5deg,0.11692513087565405,0.12179509438579328,
1608,v1.0,annotator_2,2020-03-08 00:00:00,2,0,SamsungS3,50,standard,0.09010156995662875,0.10036988544690066,
1609,v1.0,annotator_5,2020-03-08 01:00:00,2,0,SamsungS2,50,standard,0.10793642546331104,0.03017718250262415,
1610,v1.0,annotator_1,2020-03-08 02:00:00,2,0,SamsungS2,50,standard,0.06025724483494774,0.01991303540812018,
1611,v1.0,annotator_3,2020-03-08 03:00:00,2,0,SamsungS3,100,standard,0.012747308407085095,0.028450603031226606,
1612,v1.0,annotator_1,2020-03-08 04:00:00,2,0,SamsungS2,50,rotated_5deg,0.0624878072142042,0.0072086147695246084,
1613,v1.0,annotator_5,2020-03-08 05:00:00,2,0,SamsungS3,50,rotated_10deg,0.02601006025135259,0.06574034431705852,
1614,v1.0,annotator_1,2020-03-08 06:00:00,2,0,SamsungS3,50,standard,0.09440689113846858,0.07239727620151655,
1615,v1.0,annotator_1,2020-03-08 07:00:00,2,0,SamsungS3,50,rotated_5deg,0.039486352623113646,0.16147910151630293,
1616,v1.0,annotator_2,2020-03-08 08:00:00,2,1,SamsungS3,100,standard,0.14372122463410658,0.25716148478549306,2025-12-09 15:04:11.970470
1617,v1.0,annotator_6,2020-03-08 09:00:00,2,0,SamsungS2,50,rotated_10deg,0.040679049842355215,0.09013631968454902,
1618,v1.0,annotator_1,2020-03-08 10:00:00,2,0,SamsungS2,50,standard,0.014719905019309865,0.07677592063619387,
1619,v1.0,annotator_2,2020-03-08 11:00:00,2,0,SamsungS2,100,rotated_10deg,0.132093516372864,0.05469971238151243,
1620,v1.0,annotator_2,2020-03-08 12:00:00,2,0,SamsungS2,50,standard,0.06216169799122759,0.012208597909719381,
1621,v1.0,annotator_5,2020-03-08 13:00:00,2,0,SamsungS2,50,rotated_5deg,0.05336799354175475,0.062360039020021726,
1622,v1.0,annotator_2,2020-03-08 14:00:00,2,0,SamsungS2,50,standard,0.13280825434203392,0.047451791844466,
1623,v1.0,annotator_3,2020-03-08 15:00:00,5,0,SamsungS2,50,standard,0.09801821171977737,0.11082625336647667,
